,id,created_at_seconds,created_at_datetime,created_at_string,user_id,screen_name,name,bio,follower_count,klout_score,klout_profile,klout_id,klout_influence_topics,klout_interest_topics,text,tweet_type,user_entered_text,lang,poll_options,quote_or_rt_text,all_text,geo_coordinates,profile_location,tweet_links,most_unrolled_urls,user_mentions,hashtags,media_urls,quoted_tweet,retweeted_tweet,embedded_tweet,gnip_matching_rules,generator,in_reply_to_screen_name,in_reply_to_user_id,in_reply_to_status_id,favorite_count,quote_count,retweet_count
139,1396456418186649600,1621776129,2021-05-23 13:22:09,2021-05-23T13:22:09.000Z,271705484,FullTime_Father,𝕱𝖚𝖑𝖑-𝖙𝖎𝖒𝖊 𝕱𝖆𝖙𝖍𝖊𝖗,อ่านๆแล้วก็ไป,968,,,,,,"@RetroSiam not BKK

Crown College Chiang Mai",tweet,"@RetroSiam not BKK

Crown College Chiang Mai",en,[],,"@RetroSiam not BKK

Crown College Chiang Mai",,"{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Chiang Mai', 'region': 'Chiang Mai', 'full_name': 'Chiang Mai, Chiang Mai, Thailand', 'geo': {'coordinates': [98.98468, 18.79038], 'type': 'point'}}",[],[],"[{'screen_name': 'RetroSiam', 'name': 'Retro Siam', 'id': 3613596432, 'id_str': '3613596432', 'indices': [0, 10]}]",[],[],,,,[{'tag': None}],"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",RetroSiam,3613596432,1396432666925232128,0,0,0
140,1396438736129478656,1621771913,2021-05-23 12:11:53,2021-05-23T12:11:53.000Z,203852004,iamrealcuno,หมีหัวหมุด®,TH • ชอบบรรยากาศชิลๆ • ครั้งนึงในชีวิตต้องไปดูแสงเหนือที่ไอซ์แลนด์ • #Lighthouse,450,,,,,,"I'm at กาดหน้ามอ (Kad Na Mor) in Mueang Chiang Mai, CHIANGMAI https://t.co/VedoAgJrfL",tweet,"I'm at กาดหน้ามอ (Kad Na Mor) in Mueang Chiang Mai, CHIANGMAI https://t.co/VedoAgJrfL",vi,[],,"I'm at กาดหน้ามอ (Kad Na Mor) in Mueang Chiang Mai, CHIANGMAI https://t.co/VedoAgJrfL","{'latitude': 18.80830212, 'longitude': 98.95614997}","{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Chiang Mai', 'region': 'Chiang Mai', 'full_name': 'Chiang Mai, Chiang Mai, Thailand', 'geo': {'coordinates': [98.98468, 18.79038], 'type': 'point'}}","[{'url': 'https://t.co/VedoAgJrfL', 'expanded_url': 'https://www.swarmapp.com/c/aqhY0UjB25P', 'display_url': 'swarmapp.com/c/aqhY0UjB25P', 'unwound': {'url': 'https://www.swarmapp.com/c/aqhY0UjB25P', 'status': 200, 'title': 'Panuwat | กาดหน้ามอ (Kad Na Mor)', 'description': 'Get out. Explore. Download Swarm and live your life more checked in.'}, 'indices': [62, 85]}]",['https://www.swarmapp.com/c/aqhY0UjB25P'],[],[],[],,,,[{'tag': None}],"{'link': 'http://foursquare.com', 'name': 'Foursquare'}",,,,0,0,0
141,1396430689101299713,1621769995,2021-05-23 11:39:55,2021-05-23T11:39:55.000Z,386945816,R_Joom_Ma,R-Joom-Ma,ชอบกินเป็นงานประจำ ชอบวิ่งเป็นงานรอง ติดกาแฟ ทำกาแฟกินเองเป็นแล้ว☕,8015,,,,,,หมูเกาหลี ชั้นรักเธอ (@ เดจิ หมูย่างเกาหลี in Chiang Mai) https://t.co/3AL1wjSlvb https://t.co/R0Uec8mlXb,tweet,หมูเกาหลี ชั้นรักเธอ (@ เดจิ หมูย่างเกาหลี in Chiang Mai) https://t.co/3AL1wjSlvb https://t.co/R0Uec8mlXb,th,[],,หมูเกาหลี ชั้นรักเธอ (@ เดจิ หมูย่างเกาหลี in Chiang Mai) https://t.co/3AL1wjSlvb https://t.co/R0Uec8mlXb,"{'latitude': 18.79010837, 'longitude': 98.96343115}","{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Chiang Mai', 'region': 'Chiang Mai', 'full_name': 'Chiang Mai, Chiang Mai, Thailand', 'geo': {'coordinates': [98.98468, 18.79038], 'type': 'point'}}","[{'url': 'https://t.co/3AL1wjSlvb', 'expanded_url': 'https://www.swarmapp.com/c/8VhIDMikpRg', 'display_url': 'swarmapp.com/c/8VhIDMikpRg', 'unwound': {'url': 'https://www.swarmapp.com/c/8VhIDMikpRg', 'status': 200, 'title': 'Fu | เดจิ หมูย่างเกาหลี', 'description': 'Get out. Explore. Download Swarm and live your life more checked in.'}, 'indices': [58, 81]}]",['https://www.swarmapp.com/c/8VhIDMikpRg'],[],[],['https://pbs.twimg.com/media/E2EeT8rX0AEhBPf.jpg'],,,,[{'tag': None}],"{'link': 'http://foursquare.com', 'name': 'Foursquare'}",,,,2,0,0
142,1396429054815916032,1621769605,2021-05-23 11:33:25,2021-05-23T11:33:25.000Z,2393384755,bowcinder,𝒘𝒂𝒏𝒏𝒊𝒔𝒂,𝐼’𝓂 𝓈𝒾𝓃𝑔𝓁𝑒 . ♡︎,40,,,,,,"นอกจากฮ้อนแล้ว บะมีความฮู้สึกอื่นเลย🔥 @ Chiang Mai, Thailand https://t.co/lGQEU3Zsaz",tweet,"นอกจากฮ้อนแล้ว บะมีความฮู้สึกอื่นเลย🔥 @ Chiang Mai, Thailand https://t.co/lGQEU3Zsaz",th,[],,"นอกจากฮ้อนแล้ว บะมีความฮู้สึกอื่นเลย🔥 @ Chiang Mai, Thailand https://t.co/lGQEU3Zsaz","{'latitude': 18.7903, 'longitude': 98.9817}","{'country': 'Thailand', 'country_code': 'TH', 'region': 'Chiang Mai', 'full_name': 'Chiang Mai, Thailand', 'geo': {'coordinates': [99.0, 18.75], 'type': 'point'}}","[{'url': 'https://t.co/lGQEU3Zsaz', 'expanded_url': 'https://www.instagram.com/p/CPNrbUIFjyMpuC7rUpZPhBOF4hVgZoB4M1BNbQ0/?utm_medium=twitter', 'display_url': 'instagram.com/p/CPNrbUIFjyMp…', 'unwound': {'url': 'https://www.instagram.com/cinderbow/', 'status': 200, 'title': 'Wannisa Wongsen (@cinderbow) • Instagram photos and videos', 'description': '2,605 Followers, 1,103 Following, 1,673 Posts - See Instagram photos and videos from Wannisa Wongsen (@cinderbow)'}, 'indices': [61, 84]}]",['https://www.instagram.com/cinderbow/'],[],[],[],,,,[{'tag': None}],"{'link': 'http://instagram.com', 'name': 'Instagram'}",,,,0,0,0
143,1396421132312580100,1621767716,2021-05-23 11:01:56,2021-05-23T11:01:56.000Z,232138857,pikayrucmc,น้องมัทโน๊ะ lll,"I'm Entaneer CMU Gear#42 👨‍🔧

//~ #เผด็จการจงพินาศประชาราษฎ์จงเจริญ ~//",485,,,,,,"ฉันรักฤดูร้อน เพราะมันร้อนน้อยกว่าฤดูร้อนมากและฤดูร้อนสัสๆ @ Chiang Mai, Thailand https://t.co/DMTpioLTQi",tweet,"ฉันรักฤดูร้อน เพราะมันร้อนน้อยกว่าฤดูร้อนมากและฤดูร้อนสัสๆ @ Chiang Mai, Thailand https://t.co/DMTpioLTQi",th,[],,"ฉันรักฤดูร้อน เพราะมันร้อนน้อยกว่าฤดูร้อนมากและฤดูร้อนสัสๆ @ Chiang Mai, Thailand https://t.co/DMTpioLTQi","{'latitude': 18.7903, 'longitude': 98.9817}","{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Chiang Mai', 'region': 'Chiang Mai', 'full_name': 'Chiang Mai, Chiang Mai, Thailand', 'geo': {'coordinates': [98.98468, 18.79038], 'type': 'point'}}","[{'url': 'https://t.co/DMTpioLTQi', 'expanded_url': 'https://www.instagram.com/p/CPNoq49M0jczaj0Nx0Ne0NRUrIEdPZslDzBIEI0/?utm_medium=twitter', 'display_url': 'instagram.com/p/CPNoq49M0jcz…', 'unwound': {'url': 'https://www.instagram.com/mtenvigy/', 'status': 200, 'title': ""N'Matthew's (@mtenvigy) profile on Instagram • 301 posts"", 'description': ""817 Followers, 1,403 Following, 301 Posts - See Instagram photos and videos from N'Matthew (@mtenvigy)""}, 'indices': [82, 105]}]",['https://www.instagram.com/mtenvigy/'],[],[],[],,,,[{'tag': None}],"{'link': 'http://instagram.com', 'name': 'Instagram'}",,,,0,0,0
144,1396395328203415553,1621761564,2021-05-23 09:19:24,2021-05-23T09:19:24.000Z,2751323238,adamsappleclub,"Adam's Apple Club Gay Bar Chiang Mai, Thailand",Gay Bar & Show Club Chiang Mai Hot Asian Boys Adult Entertainment Ladyboy Cabaret Go-Go Bar บาร์เกย์เชียงใหม่ สถานบรรเทิงที่พร้อมบริการ และ มอบความสุขแด่ผู้มาเย,1542,,,,,,"Fight Together against Covid YES we can Adams Apple Club Chiang Mai https://t.co/ZpOmZwwAkI via @pinterest 

YES WE… https://t.co/TSGmSzZOJm",tweet,"Fight Together against Covid YES we can Adams Apple Club Chiang Mai https://t.co/ZpOmZwwAkI via @pinterest 

YES WE CAN!
#สู้ไปด้วยกัน #FightCOVID19
TOGETHER we're STRONGER
อยู่อย่างปลอดภัย. เราจะกลับมาเร็ว ๆ นี้
Stay safe. We'll be back soon

#HostBar #GayBar #ChiangMai #Gay",en,[],,"Fight Together against Covid YES we can Adams Apple Club Chiang Mai https://t.co/ZpOmZwwAkI via @pinterest 

YES WE CAN!
#สู้ไปด้วยกัน #FightCOVID19
TOGETHER we're STRONGER
อยู่อย่างปลอดภัย. เราจะกลับมาเร็ว ๆ นี้
Stay safe. We'll be back soon

#HostBar #GayBar #ChiangMai #Gay",,"{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Chiang Mai', 'region': 'Chiang Mai', 'full_name': 'Chiang Mai, Chiang Mai, Thailand', 'geo': {'coordinates': [98.98468, 18.79038], 'type': 'point'}}","[{'url': 'https://t.co/ZpOmZwwAkI', 'expanded_url': 'https://pin.it/3cVC9PQ', 'display_url': 'pin.it/3cVC9PQ', 'unwound': {'url': 'https://www.pinterest.com/pin/859906122605304505/sent/?invite_code=d4a156e6473f4c1e9bbf311e4e025e18&sender=859906260009664609&sfo=1', 'status': 200, 'title': 'Found this on Pinterest', 'description': 'Discover even more ideas for you'}, 'indices': [68, 91]}, {'url': 'https://t.co/TSGmSzZOJm', 'expanded_url': 'https://twitter.com/i/web/status/1396395328203415553', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]","['https://www.pinterest.com/pin/859906122605304505/sent/?invite_code=d4a156e6473f4c1e9bbf311e4e025e18&sender=859906260009664609&sfo=1', 'https://twitter.com/i/web/status/1396395328203415553']","[{'screen_name': 'Pinterest', 'name': 'Pinterest', 'id': 106837463, 'id_str': '106837463', 'indices': [96, 106]}]",[],[],,,,[{'tag': None}],"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,,,0,0,0
145,1396394141672644608,1621761281,2021-05-23 09:14:41,2021-05-23T09:14:41.000Z,867160933839327234,keroboncoffee1,KEROBON COFFEE×PIMMS CUP 北タイコーヒー 収穫祭画策中,"Coffee Trader,Roast to Order Micro Coffee Roastery  KEROBON COFFEE ×PIMM'S CUP AG Project",950,,,,,,"CHINAG MAI TREASURE PROJECT(PROFECT)掲載終了まで、7日間となりました。 by CHIANG MAI TREASURE PROFECT 

https://t.co/LNmMsSi5pB… https://t.co/pw4cIVs1JJ",tweet,"CHINAG MAI TREASURE PROJECT(PROFECT)掲載終了まで、7日間となりました。 by CHIANG MAI TREASURE PROFECT 

https://t.co/LNmMsSi5pB @campfirejpより 

#タイ #タイコーヒー  #チェンマイ #北タイ #campfirejp
#沈香 #コロナ支援 #地域活性化 #モン族 #アカ族 #カレン族 #バンコク #ラフ族 #ヤオ族",ja,[],,"CHINAG MAI TREASURE PROJECT(PROFECT)掲載終了まで、7日間となりました。 by CHIANG MAI TREASURE PROFECT 

https://t.co/LNmMsSi5pB @campfirejpより 

#タイ #タイコーヒー  #チェンマイ #北タイ #campfirejp
#沈香 #コロナ支援 #地域活性化 #モン族 #アカ族 #カレン族 #バンコク #ラフ族 #ヤオ族",,"{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Chiang Mai', 'region': 'Chiang Mai', 'full_name': 'Chiang Mai, Chiang Mai, Thailand', 'geo': {'coordinates': [98.98468, 18.79038], 'type': 'point'}}","[{'url': 'https://t.co/LNmMsSi5pB', 'expanded_url': 'https://camp-fire.jp/projects/410622/activities/272449#main', 'display_url': 'camp-fire.jp/projects/41062…', 'unwound': {'url': 'https://camp-fire.jp/projects/410622/activities/272449#main', 'status': 200, 'title': 'CHINAG MAI TREASURE PROJECT(PROFECT)掲載終了まで、7日間となりました。 by CHIANG MAI TREASURE PROFECT', 'description': '2021/05/23に投稿されたCHIANG MAI TREASURE PROFECTの活動報告です'}, 'indices': [87, 110]}, {'url': 'https://t.co/pw4cIVs1JJ', 'expanded_url': 'https://twitter.com/i/web/status/1396394141672644608', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [112, 135]}]","['https://camp-fire.jp/projects/410622/activities/272449#main', 'https://twitter.com/i/web/status/1396394141672644608']",[],[],[],,,,[{'tag': None}],"{'link': 'https://mobile.twitter.com', 'name': 'Twitter Web App'}",,,,5,0,1
146,1396385721133510658,1621759274,2021-05-23 08:41:14,2021-05-23T08:41:14.000Z,1154164472,sonnypui,SonnypuiM,,4,,,,,,"ใส่เสื้อเกราะกันโควิด #เข็มแรก💉 #ถก(แขน)เสื้อเพื่อชาติ🇹🇭 หมอพร้อมเราก็พร้อม #เราต้องรอด @ Chiang Mai, Thailand https://t.co/J6NXOH6mMJ",tweet,"ใส่เสื้อเกราะกันโควิด #เข็มแรก💉 #ถก(แขน)เสื้อเพื่อชาติ🇹🇭 หมอพร้อมเราก็พร้อม #เราต้องรอด @ Chiang Mai, Thailand https://t.co/J6NXOH6mMJ",th,[],,"ใส่เสื้อเกราะกันโควิด #เข็มแรก💉 #ถก(แขน)เสื้อเพื่อชาติ🇹🇭 หมอพร้อมเราก็พร้อม #เราต้องรอด @ Chiang Mai, Thailand https://t.co/J6NXOH6mMJ",,"{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Chiang Mai', 'region': 'Chiang Mai', 'full_name': 'Chiang Mai, Chiang Mai, Thailand', 'geo': {'coordinates': [98.98468, 18.79038], 'type': 'point'}}","[{'url': 'https://t.co/J6NXOH6mMJ', 'expanded_url': 'https://www.instagram.com/p/CPNYkQ0t1QjEBj6P7w6w4UaHVMJvRE0CPNIwJY0/?utm_medium=twitter', 'display_url': 'instagram.com/p/CPNYkQ0t1QjE…', 'unwound': {'url': 'https://www.instagram.com/sonny_pui/', 'status': 200, 'title': ""Sonny Pui M's (@sonny_pui) profile on Instagram • 58 posts"", 'description': '42 Followers, 419 Following, 58 Posts - See Instagram photos and videos from Sonny Pui M (@sonny_pui)'}, 'indices': [111, 134]}]",['https://www.instagram.com/sonny_pui/'],[],"['เข็มแรก', 'ถก', 'เราต้องรอด']",[],,,,[{'tag': None}],"{'link': 'http://instagram.com', 'name': 'Instagram'}",,,,0,0,0
147,1396364035000569863,1621754103,2021-05-23 07:15:03,2021-05-23T07:15:03.000Z,1028575249250496512,pxrem,เปรม,@mrmon1999 🖤🐰,44023,,,,,,I'm at After You Dessert Cafe in Chiang Mai https://t.co/XE5G52HQJB,tweet,I'm at After You Dessert Cafe in Chiang Mai https://t.co/XE5G52HQJB,en,[],,I'm at After You Dessert Cafe in Chiang Mai https://t.co/XE5G52HQJB,"{'latitude': 18.8070753, 'longitude': 99.01778895}","{'country': 'Thailand', 'country_code': 'TH', 'region': 'Chiang Mai', 'full_name': 'Chiang Mai, Thailand', 'geo': {'coordinates': [99.0, 18.75], 'type': 'point'}}","[{'url': 'https://t.co/XE5G52HQJB', 'expanded_url': 'https://www.swarmapp.com/c/bNSXMQyrnRI', 'display_url': 'swarmapp.com/c/bNSXMQyrnRI', 'unwound': {'url': 'https://www.swarmapp.com/c/bNSXMQyrnRI', 'status': 200, 'title': 'Stefan | After You Dessert Cafe', 'description': 'Get out. Explore. Download Swarm and live your life more checked in.'}, 'indices': [44, 67]}]",['https://www.swarmapp.com/c/bNSXMQyrnRI'],[],[],[],,,,[{'tag': None}],"{'link': 'https://www.swarmapp.com', 'name': 'Foursquare Swarm'}",,,,2,0,0
148,1396359726196219907,1621753076,2021-05-23 06:57:56,2021-05-23T06:57:56.000Z,777779765935640577,104057999Com,Ethan jiang,,5,,,,,,"#cafe #chiangmaicafe #coffee @ Chiang Mai, Thailand https://t.co/bmbEcYgOzI",tweet,"#cafe #chiangmaicafe #coffee @ Chiang Mai, Thailand https://t.co/bmbEcYgOzI",vi,[],,"#cafe #chiangmaicafe #coffee @ Chiang Mai, Thailand https://t.co/bmbEcYgOzI","{'latitude': 18.7903, 'longitude': 98.9817}","{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Chiang Mai', 'region': 'Chiang Mai', 'full_name': 'Chiang Mai, Chiang Mai, Thailand', 'geo': {'coordinates': [98.98468, 18.79038], 'type': 'point'}}","[{'url': 'https://t.co/bmbEcYgOzI', 'expanded_url': 'https://www.instagram.com/p/CPNMvvCpRmu/?utm_medium=twitter', 'display_url': 'instagram.com/p/CPNMvvCpRmu/…', 'unwound': {'url': 'https://www.instagram.com/p/CPNMvvCpRmu/?utm_medium=twitter', 'status': 200, 'title': '蒋毅仁 on Instagram: “#cafe #chiangmaicafe #coffee”', 'description': None}, 'indices': [52, 75]}]",['https://www.instagram.com/p/CPNMvvCpRmu/?utm_medium=twitter'],[],"['cafe', 'chiangmaicafe', 'coffee']",[],,,,[{'tag': None}],"{'link': 'http://instagram.com', 'name': 'Instagram'}",,,,0,0,0
149,1396350863942115339,1621750963,2021-05-23 06:22:43,2021-05-23T06:22:43.000Z,4368103093,moddangcm,mandalay,รับวัยทำงานครับ อายุสี่สิบ+ ผอมขาว เชียงใหม่ ชอบแบบภายนอกเท่านั้น ชอบที่เงี่ยบๆ เอ้าท์ดอครับ เซฟเซ็กส์ สะอาดๆ  😅,1002,,,,,,@monk_mai นม,tweet,@monk_mai นม,th,[],,@monk_mai นม,,"{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Chiang Mai', 'region': 'Chiang Mai', 'full_name': 'Chiang Mai, Chiang Mai, Thailand', 'geo': {'coordinates': [98.98468, 18.79038], 'type': 'point'}}",[],[],"[{'screen_name': 'monk_mai', 'name': 'MonkCnx', 'id': 1354420447161573378, 'id_str': '1354420447161573378', 'indices': [0, 9]}]",[],[],,,,[{'tag': None}],"{'link': 'http://twitter.com/download/android', 'name': 'Twitter for Android'}",monk_mai,1354420447161573378,1366300042361856001,0,0,0
150,1396350376815759362,1621750847,2021-05-23 06:20:47,2021-05-23T06:20:47.000Z,61828901,caramelman25,jakkrit udtima,,133,,,,,,"นี้มันน่าร้อน หรือมันน่ารักวะแก 🤨
#วันหยุดที่ไม่ได้หยุด @ Chiang Mai, Thailand https://t.co/ZOM6xh2DLj",tweet,"นี้มันน่าร้อน หรือมันน่ารักวะแก 🤨
#วันหยุดที่ไม่ได้หยุด @ Chiang Mai, Thailand https://t.co/ZOM6xh2DLj",th,[],,"นี้มันน่าร้อน หรือมันน่ารักวะแก 🤨
#วันหยุดที่ไม่ได้หยุด @ Chiang Mai, Thailand https://t.co/ZOM6xh2DLj","{'latitude': 18.7903, 'longitude': 98.9817}","{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Chiang Mai', 'region': 'Chiang Mai', 'full_name': 'Chiang Mai, Chiang Mai, Thailand', 'geo': {'coordinates': [98.98468, 18.79038], 'type': 'point'}}","[{'url': 'https://t.co/ZOM6xh2DLj', 'expanded_url': 'https://www.instagram.com/p/CPNIfxgH5OOJvN_imLcrU3Awky8AAJel3JMxcw0/?utm_medium=twitter', 'display_url': 'instagram.com/p/CPNIfxgH5OOJ…', 'unwound': {'url': 'https://www.instagram.com/champoo25/', 'status': 200, 'title': 'Love Me Like You Do ?? (@champoo25) • Instagram photos and videos', 'description': '1,044 Followers, 2,459 Following, 3,309 Posts - See Instagram photos and videos from Love Me Like You Do ?? (@champoo25)'}, 'indices': [79, 102]}]",['https://www.instagram.com/champoo25/'],[],['วันหยุดที่ไม่ได้หยุด'],[],,,,[{'tag': None}],"{'link': 'http://instagram.com', 'name': 'Instagram'}",,,,0,0,0
151,1396347083985063938,1621750062,2021-05-23 06:07:42,2021-05-23T06:07:42.000Z,753839310722314240,LauraD_PE,Laura Davies,| Athletic Director | PE Teacher currently based in 🇹🇭 | PhD student @lborouniversity researching inclusion in int. schools | She/ Her 🏳️‍🌈 |,1536,,,,,,@RichardBarrow Absolutely zero vaccine progress for expats in Chiang Mai. Lots of talk but nothing actually happening...,tweet,@RichardBarrow Absolutely zero vaccine progress for expats in Chiang Mai. Lots of talk but nothing actually happening...,en,[],,@RichardBarrow Absolutely zero vaccine progress for expats in Chiang Mai. Lots of talk but nothing actually happening...,,"{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Chiang Mai', 'region': 'Chiang Mai', 'full_name': 'Chiang Mai, Chiang Mai, Thailand', 'geo': {'coordinates': [98.98468, 18.79038], 'type': 'point'}}",[],[],"[{'screen_name': 'RichardBarrow', 'name': 'Richard Barrow', 'id': 72888855, 'id_str': '72888855', 'indices': [0, 14]}]",[],[],,,,[{'tag': None}],"{'link': 'http://twitter.com/download/iphone', 'name': 'Twitter for iPhone'}",RichardBarrow,72888855,1396328411879022592,2,0,0
152,1396346000290336770,1621749803,2021-05-23 06:03:23,2021-05-23T06:03:23.000Z,967441670722617344,gggomenne,•ᴥ•,,64,,,,,,I'm at Pond Pastry &amp; Tearoom in Chiang Mai https://t.co/bR4xBtWPix https://t.co/iCiWkVVxhz,tweet,I'm at Pond Pastry &amp; Tearoom in Chiang Mai https://t.co/bR4xBtWPix https://t.co/iCiWkVVxhz,en,[],,I'm at Pond Pastry &amp; Tearoom in Chiang Mai https://t.co/bR4xBtWPix https://t.co/iCiWkVVxhz,"{'latitude': 18.787539, 'longitude': 98.960288}","{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Chiang Mai', 'region': 'Chiang Mai', 'full_name': 'Chiang Mai, Chiang Mai, Thailand', 'geo': {'coordinates': [98.98468, 18.79038], 'type': 'point'}}","[{'url': 'https://t.co/bR4xBtWPix', 'expanded_url': 'https://www.swarmapp.com/c/2qdP4MTlkqb', 'display_url': 'swarmapp.com/c/2qdP4MTlkqb', 'unwound': {'url': 'https://www.swarmapp.com/c/2qdP4MTlkqb', 'status': 200, 'title': 'แนน | Pond Pastry & Tearoom', 'description': 'Get out. Explore. Download Swarm and live your life more checked in.'}, 'indices': [47, 70]}]",['https://www.swarmapp.com/c/2qdP4MTlkqb'],[],[],['https://pbs.twimg.com/media/E2DRSY_WEAIKAVE.jpg'],,,,[{'tag': None}],"{'link': 'https://www.swarmapp.com', 'name': 'Foursquare Swarm'}",,,,1,0,1
153,1396328153094803462,1621745548,2021-05-23 04:52:28,2021-05-23T04:52:28.000Z,1241431187173675008,Monsanae2,Monsanae,,0,,,,,,"💥โปรโมชั่นพิเศษสุดๆ💥 
ซื้อ 1ตัว ส่งฟรีไปรษณีย์ด่วน 
 ซื้อ 1ตัว เก็บเงินปลายทาง+3%  

ซื้อ2ตัวขึ้นไป  ส่งฟรีไปรษณีย์… https://t.co/OdAmfTKo98",tweet,"💥โปรโมชั่นพิเศษสุดๆ💥 
ซื้อ 1ตัว ส่งฟรีไปรษณีย์ด่วน 
 ซื้อ 1ตัว เก็บเงินปลายทาง+3%  

ซื้อ2ตัวขึ้นไป  ส่งฟรีไปรษณีย์ด่วน 🚚 
เก็บเงินปลายทางไม่บวกเพิ่ม @ Monsanae Chiang Mai Shop https://t.co/Hzku0cRR3p",th,[],,"💥โปรโมชั่นพิเศษสุดๆ💥 
ซื้อ 1ตัว ส่งฟรีไปรษณีย์ด่วน 
 ซื้อ 1ตัว เก็บเงินปลายทาง+3%  

ซื้อ2ตัวขึ้นไป  ส่งฟรีไปรษณีย์ด่วน 🚚 
เก็บเงินปลายทางไม่บวกเพิ่ม @ Monsanae Chiang Mai Shop https://t.co/Hzku0cRR3p",,"{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Chiang Mai', 'region': 'Chiang Mai', 'full_name': 'Chiang Mai, Chiang Mai, Thailand', 'geo': {'coordinates': [98.98468, 18.79038], 'type': 'point'}}","[{'url': 'https://t.co/OdAmfTKo98', 'expanded_url': 'https://twitter.com/i/web/status/1396328153094803462', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}]",['https://twitter.com/i/web/status/1396328153094803462'],[],[],[],,,,[{'tag': None}],"{'link': 'http://instagram.com', 'name': 'Instagram'}",,,,0,0,0
154,1396326182375903232,1621745079,2021-05-23 04:44:39,2021-05-23T04:44:39.000Z,1241431187173675008,Monsanae2,Monsanae,,0,,,,,,แบบที่ใช่สำหรับคุณ ผ้านิ่มสบาย เข้ากับทุกลุค 450ส่งฟรีไปรษณีย์ด่วน มีเก็บเงินปลายทาง @ Monsanae Chiang Mai Shop https://t.co/8ieFqsYX1F,tweet,แบบที่ใช่สำหรับคุณ ผ้านิ่มสบาย เข้ากับทุกลุค 450ส่งฟรีไปรษณีย์ด่วน มีเก็บเงินปลายทาง @ Monsanae Chiang Mai Shop https://t.co/8ieFqsYX1F,th,[],,แบบที่ใช่สำหรับคุณ ผ้านิ่มสบาย เข้ากับทุกลุค 450ส่งฟรีไปรษณีย์ด่วน มีเก็บเงินปลายทาง @ Monsanae Chiang Mai Shop https://t.co/8ieFqsYX1F,,"{'country': 'Thailand', 'country_code': 'TH', 'locality': 'Chiang Mai', 'region': 'Chiang Mai', 'full_name': 'Chiang Mai, Chiang Mai, Thailand', 'geo': {'coordinates': [98.98468, 18.79038], 'type': 'point'}}","[{'url': 'https://t.co/8ieFqsYX1F', 'expanded_url': 'https://www.instagram.com/p/CPM9fUSNTnE/?utm_medium=twitter', 'display_url': 'instagram.com/p/CPM9fUSNTnE/…', 'unwound': {'url': 'https://www.instagram.com/p/CPM9fUSNTnE/?utm_medium=twitter', 'status': 200, 'title': 'Monsanae Shop on Instagram: “แบบที่ใช่สำหรับคุณ ผ้านิ่มสบาย เข้ากับทุกลุค 450ส่งฟรีไปรษณีย์ด่วน มีเก็บเงินปลายทาง”', 'description': '0 Likes, 0 Comments - Monsanae Shop (@monsanaeshop) on Instagram: “แบบที่ใช่สำหรับคุณ ผ้านิ่มสบาย เข้ากับทุกลุค 450ส่งฟรีไปรษณีย์ด่วน มีเก็บเงินปลายทาง”'}, 'indices': [112, 135]}]",['https://www.instagram.com/p/CPM9fUSNTnE/?utm_medium=twitter'],[],[],[],,,,[{'tag': None}],"{'link': 'http://instagram.com', 'name': 'Instagram'}",,,,0,0,0
